"t","smoothMedian","smooth5","smooth95","date"
341,3370.35671341368,2069.97305785994,4784.18833893285,2021-12-08
342,3525.28821205406,2095.95449063221,4652.7944254875,2021-12-09
343,3371.79852373908,2094.96682230695,4616.47821227754,2021-12-10
344,3403.88277380153,2127.70063897543,4691.42700549109,2021-12-11
345,3539.56146464054,2131.52540085569,4982.26076274147,2021-12-12
346,3527.61911082997,2245.23608759213,5234.86868099239,2021-12-13
347,3887.61802272393,2379.33010786603,5390.981595098,2021-12-14
348,4042.62976853398,2473.87321619055,5450.5995050583,2021-12-15
349,3987.52232615453,2498.39653962952,5431.95275906771,2021-12-16
350,3891.12411650452,2448.20842097208,5334.46193564765,2021-12-17
351,3727.82816730421,2340.31846246914,5141.93972860997,2021-12-18
352,3568.66836931145,2289.37358359338,4724.14558455685,2021-12-19
353,3335.68452963789,2152.71207835883,4350.95852766032,2021-12-20
354,2980.42913037745,2023.36157071844,4010.1296806366,2021-12-21
355,2795.6414349911,1902.3537266793,3730.98339406804,2021-12-22
356,2531.04530919041,1820.15741917757,3429.92657187847,2021-12-23
357,2594.51545799459,1781.46430542412,3146.4768371813,2021-12-24
358,2502.1327525405,1730.75637400757,2880.63418997654,2021-12-25
359,2271.60634303239,1668.03362492791,2585.99880638325,2021-12-26
