"t","smoothMedian","smooth5","smooth95","date"
335,691.698691819664,487.36691986544,793.996713600643,2021-12-02
336,661.672302701972,463.622897053191,763.77913612393,2021-12-03
337,622.822856611122,445.136765074673,727.672474476363,2021-12-04
338,600.976622671414,459.473701634805,688.40009792427,2021-12-05
339,573.776756546365,459.144663977337,648.23818009157,2021-12-06
340,543.518735311358,451.266981233272,609.703169286579,2021-12-07
341,516.407535406532,446.155096053437,572.742857716273,2021-12-08
342,470.134605855744,423.5846083428,536.658867535978,2021-12-09
343,415.052542710471,389.017511513818,501.102948521953,2021-12-10
344,356.897291423962,342.666011972618,463.836301798028,2021-12-11
345,303.379691144556,290.021982570808,423.755107702219,2021-12-12
346,260.867855055676,245.839327613184,387.550239191353,2021-12-13
347,226.338729693356,209.198526647863,351.958828085481,2021-12-14
348,199.724585368383,181.096872895288,315.793661207993,2021-12-15
349,182.292444116634,161.534366355457,279.365719175964,2021-12-16
350,163.689709886627,145.049013615914,245.892403630388,2021-12-17
351,150.281510947374,131.640814676661,215.907336779107,2021-12-18
352,141.418766340758,125.441026680147,189.237493469517,2021-12-19
